Freq.	V(vout)
4.00000000000003e+01	9.31560113536534e-01,-2.47836042493116e-01
4.02782220022691e+01	9.30701324086521e-01,-2.49329813478285e-01
4.05583791916015e+01	9.29832161589121e-01,-2.50829576022060e-01
4.08404850282880e+01	9.28952522003287e-01,-2.52335293481244e-01
4.11245530662430e+01	9.28062300802366e-01,-2.53846927751684e-01
4.14105969536554e+01	9.27161392987840e-01,-2.55364439245679e-01
4.16986304336452e+01	9.26249693103597e-01,-2.56887786869335e-01
4.19886673449230e+01	9.25327095250741e-01,-2.58416927999837e-01
4.22807216224556e+01	9.24393493102960e-01,-2.59951818462675e-01
4.25748072981347e+01	9.23448779922457e-01,-2.61492412508827e-01
4.28709385014521e+01	9.22492848576444e-01,-2.63038662791899e-01
4.31691294601774e+01	9.21525591554227e-01,-2.64590520345241e-01
4.34693945010427e+01	9.20546900984869e-01,-2.66147934559055e-01
4.37717480504299e+01	9.19556668655464e-01,-2.67710853157490e-01
4.40762046350648e+01	9.18554786030009e-01,-2.69279222175752e-01
4.43827788827142e+01	9.17541144268897e-01,-2.70852985937229e-01
4.46914855228892e+01	9.16515634249039e-01,-2.72432087030649e-01
4.50023393875528e+01	9.15478146584609e-01,-2.74016466287288e-01
4.53153554118323e+01	9.14428571648447e-01,-2.75606062758224e-01
4.56305486347374e+01	9.13366799594100e-01,-2.77200813691677e-01
4.59479341998818e+01	9.12292720378534e-01,-2.78800654510419e-01
4.62675273562119e+01	9.11206223785503e-01,-2.80405518789296e-01
4.65893434587387e+01	9.10107199449600e-01,-2.82015338232857e-01
4.69133979692756e+01	9.08995536880992e-01,-2.83630042653113e-01
4.72397064571817e+01	9.07871125490845e-01,-2.85249559947447e-01
4.75682846001093e+01	9.06733854617441e-01,-2.86873816076673e-01
4.78991481847576e+01	9.05583613553011e-01,-2.88502735043289e-01
4.82323131076309e+01	9.04420291571272e-01,-2.90136238869908e-01
4.85677953758023e+01	9.03243777955684e-01,-2.91774247577912e-01
4.89056111076832e+01	9.02053962028434e-01,-2.93416679166333e-01
4.92457765337971e+01	9.00850733180148e-01,-2.95063449590979e-01
4.95883079975600e+01	8.99633980900340e-01,-2.96714472743829e-01
4.99332219560650e+01	8.98403594808602e-01,-2.98369660432716e-01
5.02805349808736e+01	8.97159464686540e-01,-3.00028922361312e-01
