Freq.	V(n001)
3.81357430559769e+02	1.00000000000000e+00,0.00000000000000e+00
3.81621859020881e+02	1.00000000000000e+00,0.00000000000000e+00
3.81886470833373e+02	1.00000000000000e+00,0.00000000000000e+00
3.82151266124378e+02	1.00000000000000e+00,0.00000000000000e+00
3.82416245021118e+02	1.00000000000000e+00,0.00000000000000e+00
3.82681407650903e+02	1.00000000000000e+00,0.00000000000000e+00
3.82946754141131e+02	1.00000000000000e+00,6.93889390390723e-18
3.83212284619288e+02	1.00000000000000e+00,6.93889390390723e-18
3.83477999212950e+02	1.00000000000000e+00,0.00000000000000e+00
3.83743898049780e+02	1.00000000000000e+00,0.00000000000000e+00
3.84009981257530e+02	1.00000000000000e+00,0.00000000000000e+00
3.84276248964040e+02	1.00000000000000e+00,0.00000000000000e+00
3.84542701297239e+02	1.00000000000000e+00,0.00000000000000e+00
3.84809338385145e+02	1.00000000000000e+00,6.93889390390723e-18
3.85076160355865e+02	1.00000000000000e+00,0.00000000000000e+00
3.85343167337595e+02	1.00000000000000e+00,0.00000000000000e+00
3.85610359458618e+02	1.00000000000000e+00,6.93889390390723e-18
3.85877736847308e+02	1.00000000000000e+00,6.93889390390723e-18
3.86145299632127e+02	1.00000000000000e+00,-6.93889390390723e-18
3.86413047941626e+02	1.00000000000000e+00,0.00000000000000e+00
3.86680981904446e+02	1.00000000000000e+00,0.00000000000000e+00
3.86949101649317e+02	1.00000000000000e+00,0.00000000000000e+00
3.87217407305058e+02	1.00000000000000e+00,-6.93889390390723e-18
3.87485899000576e+02	1.00000000000000e+00,0.00000000000000e+00
3.87754576864870e+02	1.00000000000000e+00,6.93889390390723e-18
3.88023441027026e+02	1.00000000000000e+00,0.00000000000000e+00
3.88292491616222e+02	1.00000000000000e+00,0.00000000000000e+00
3.88561728761723e+02	1.00000000000000e+00,0.00000000000000e+00
3.88831152592885e+02	1.00000000000000e+00,0.00000000000000e+00
3.89100763239154e+02	1.00000000000000e+00,6.93889390390723e-18
3.89370560830064e+02	1.00000000000000e+00,0.00000000000000e+00
3.89640545495242e+02	1.00000000000000e+00,0.00000000000000e+00
3.89910717364401e+02	1.00000000000000e+00,0.00000000000000e+00
3.90181076567348e+02	1.00000000000000e+00,-6.93889390390723e-18
3.90451623233976e+02	1.00000000000000e+00,0.00000000000000e+00
3.90722357494271e+02	1.00000000000000e+00,0.00000000000000e+00
3.90993279478307e+02	1.00000000000000e+00,-6.93889390390723e-18
3.91264389316251e+02	1.00000000000000e+00,0.00000000000000e+00
3.91535687138357e+02	1.00000000000000e+00,6.93889390390723e-18
3.91807173074972e+02	1.00000000000000e+00,-6.93889390390723e-18
3.92078847256531e+02	1.00000000000000e+00,0.00000000000000e+00
3.92350709813562e+02	1.00000000000000e+00,-6.93889390390723e-18
3.92622760876681e+02	1.00000000000000e+00,-6.93889390390723e-18
3.92895000576597e+02	1.00000000000000e+00,6.93889390390723e-18
3.93167429044107e+02	1.00000000000000e+00,-6.93889390390723e-18
3.93440046410102e+02	1.00000000000000e+00,0.00000000000000e+00
3.93712852805559e+02	1.00000000000000e+00,-6.93889390390723e-18
3.93985848361552e+02	1.00000000000000e+00,0.00000000000000e+00
3.94259033209240e+02	1.00000000000000e+00,0.00000000000000e+00
3.94532407479876e+02	1.00000000000000e+00,0.00000000000000e+00
3.94805971304805e+02	1.00000000000000e+00,6.93889390390723e-18
3.95079724815459e+02	1.00000000000000e+00,0.00000000000000e+00
3.95353668143366e+02	1.00000000000000e+00,0.00000000000000e+00
3.95627801420142e+02	1.00000000000000e+00,0.00000000000000e+00
3.95902124777495e+02	1.00000000000000e+00,0.00000000000000e+00
3.96176638347225e+02	1.00000000000000e+00,0.00000000000000e+00
3.96451342261223e+02	1.00000000000000e+00,0.00000000000000e+00
3.96726236651470e+02	1.00000000000000e+00,6.93889390390723e-18
3.97001321650041e+02	1.00000000000000e+00,0.00000000000000e+00
3.97276597389101e+02	1.00000000000000e+00,0.00000000000000e+00
3.97552064000907e+02	1.00000000000000e+00,0.00000000000000e+00
3.97827721617808e+02	1.00000000000000e+00,6.93889390390723e-18
3.98103570372245e+02	1.00000000000000e+00,0.00000000000000e+00
3.98379610396750e+02	1.00000000000000e+00,0.00000000000000e+00
3.98655841823947e+02	1.00000000000000e+00,0.00000000000000e+00
3.98932264786552e+02	1.00000000000000e+00,-6.93889390390723e-18
3.99208879417374e+02	1.00000000000000e+00,6.93889390390723e-18
3.99485685849313e+02	1.00000000000000e+00,0.00000000000000e+00
3.99762684215362e+02	1.00000000000000e+00,0.00000000000000e+00
4.00039874648604e+02	1.00000000000000e+00,0.00000000000000e+00
4.00317257282218e+02	1.00000000000000e+00,0.00000000000000e+00
4.00594832249472e+02	1.00000000000000e+00,0.00000000000000e+00
4.00872599683728e+02	1.00000000000000e+00,0.00000000000000e+00
4.01150559718441e+02	1.00000000000000e+00,6.93889390390723e-18
4.01428712487157e+02	1.00000000000000e+00,6.93889390390723e-18
4.01707058123516e+02	1.00000000000000e+00,0.00000000000000e+00
4.01985596761249e+02	1.00000000000000e+00,0.00000000000000e+00
4.02264328534181e+02	1.00000000000000e+00,0.00000000000000e+00
4.02543253576230e+02	1.00000000000000e+00,-6.93889390390723e-18
4.02822372021407e+02	1.00000000000000e+00,0.00000000000000e+00
4.03101684003813e+02	1.00000000000000e+00,0.00000000000000e+00
4.03381189657647e+02	1.00000000000000e+00,0.00000000000000e+00
4.03660889117196e+02	1.00000000000000e+00,0.00000000000000e+00
4.03940782516844e+02	1.00000000000000e+00,6.93889390390723e-18
4.04220869991066e+02	1.00000000000000e+00,0.00000000000000e+00
4.04501151674432e+02	1.00000000000000e+00,0.00000000000000e+00
4.04781627701602e+02	1.00000000000000e+00,0.00000000000000e+00
4.05062298207334e+02	1.00000000000000e+00,0.00000000000000e+00
4.05343163326475e+02	1.00000000000000e+00,0.00000000000000e+00
4.05624223193968e+02	1.00000000000000e+00,0.00000000000000e+00
4.05905477944850e+02	1.00000000000000e+00,0.00000000000000e+00
4.06186927714250e+02	1.00000000000000e+00,0.00000000000000e+00
4.06468572637391e+02	1.00000000000000e+00,-6.93889390390723e-18
4.06750412849591e+02	1.00000000000000e+00,6.93889390390723e-18
4.07032448486260e+02	1.00000000000000e+00,-6.93889390390723e-18
4.07314679682904e+02	1.00000000000000e+00,6.93889390390723e-18
4.07597106575121e+02	1.00000000000000e+00,0.00000000000000e+00
4.07879729298605e+02	1.00000000000000e+00,0.00000000000000e+00
4.08162547989141e+02	1.00000000000000e+00,0.00000000000000e+00
4.08445562782612e+02	1.00000000000000e+00,-6.93889390390723e-18
4.08728773814992e+02	1.00000000000000e+00,0.00000000000000e+00
4.09012181222351e+02	1.00000000000000e+00,0.00000000000000e+00
4.09295785140854e+02	1.00000000000000e+00,-6.93889390390723e-18
4.09579585706758e+02	1.00000000000000e+00,0.00000000000000e+00
4.09863583056416e+02	1.00000000000000e+00,-6.93889390390723e-18
4.10147777326275e+02	1.00000000000000e+00,-6.93889390390723e-18
4.10432168652879e+02	1.00000000000000e+00,0.00000000000000e+00
4.10716757172862e+02	1.00000000000000e+00,0.00000000000000e+00
4.11001543022958e+02	1.00000000000000e+00,0.00000000000000e+00
4.11286526339991e+02	1.00000000000000e+00,0.00000000000000e+00
4.11571707260884e+02	1.00000000000000e+00,0.00000000000000e+00
4.11857085922652e+02	1.00000000000000e+00,0.00000000000000e+00
4.12142662462405e+02	1.00000000000000e+00,0.00000000000000e+00
4.12428437017351e+02	1.00000000000000e+00,-6.93889390390723e-18
4.12714409724791e+02	1.00000000000000e+00,-6.93889390390723e-18
4.13000580722121e+02	1.00000000000000e+00,-6.93889390390723e-18
4.13286950146832e+02	1.00000000000000e+00,0.00000000000000e+00
4.13573518136512e+02	1.00000000000000e+00,0.00000000000000e+00
4.13860284828843e+02	1.00000000000000e+00,-6.93889390390723e-18
4.14147250361604e+02	1.00000000000000e+00,0.00000000000000e+00
4.14434414872667e+02	1.00000000000000e+00,0.00000000000000e+00
4.14721778500001e+02	1.00000000000000e+00,0.00000000000000e+00
4.15009341381672e+02	1.00000000000000e+00,0.00000000000000e+00
4.15297103655840e+02	1.00000000000000e+00,0.00000000000000e+00
4.15585065460761e+02	1.00000000000000e+00,0.00000000000000e+00
4.15873226934788e+02	1.00000000000000e+00,0.00000000000000e+00
4.16161588216367e+02	1.00000000000000e+00,0.00000000000000e+00
4.16450149444044e+02	1.00000000000000e+00,0.00000000000000e+00
4.16738910756459e+02	1.00000000000000e+00,0.00000000000000e+00
4.17027872292347e+02	1.00000000000000e+00,0.00000000000000e+00
4.17317034190541e+02	1.00000000000000e+00,0.00000000000000e+00
4.17606396589970e+02	1.00000000000000e+00,-6.93889390390723e-18
4.17895959629659e+02	1.00000000000000e+00,0.00000000000000e+00
4.18185723448729e+02	1.00000000000000e+00,0.00000000000000e+00
4.18475688186399e+02	1.00000000000000e+00,0.00000000000000e+00
4.18765853981982e+02	1.00000000000000e+00,-6.93889390390723e-18
4.19056220974890e+02	1.00000000000000e+00,-6.93889390390723e-18
4.19346789304631e+02	1.00000000000000e+00,6.93889390390723e-18
4.19637559110808e+02	1.00000000000000e+00,-6.93889390390723e-18
4.19928530533123e+02	1.00000000000000e+00,6.93889390390723e-18
4.20219703711375e+02	1.00000000000000e+00,0.00000000000000e+00
4.20511078785458e+02	1.00000000000000e+00,6.93889390390723e-18
4.20802655895364e+02	1.00000000000000e+00,0.00000000000000e+00
4.21094435181182e+02	1.00000000000000e+00,0.00000000000000e+00
4.21386416783100e+02	1.00000000000000e+00,-6.93889390390723e-18
4.21678600841399e+02	1.00000000000000e+00,0.00000000000000e+00
4.21970987496461e+02	1.00000000000000e+00,6.93889390390723e-18
4.22263576888764e+02	1.00000000000000e+00,6.93889390390723e-18
4.22556369158883e+02	1.00000000000000e+00,0.00000000000000e+00
4.22849364447491e+02	1.00000000000000e+00,0.00000000000000e+00
4.23142562895359e+02	1.00000000000000e+00,0.00000000000000e+00
4.23435964643355e+02	1.00000000000000e+00,0.00000000000000e+00
4.23729569832445e+02	1.00000000000000e+00,0.00000000000000e+00
4.24023378603691e+02	1.00000000000000e+00,6.93889390390723e-18
4.24317391098256e+02	1.00000000000000e+00,6.93889390390723e-18
4.24611607457399e+02	1.00000000000000e+00,6.93889390390723e-18
4.24906027822476e+02	1.00000000000000e+00,-6.93889390390723e-18
4.25200652334943e+02	1.00000000000000e+00,0.00000000000000e+00
4.25495481136353e+02	1.00000000000000e+00,0.00000000000000e+00
4.25790514368358e+02	1.00000000000000e+00,0.00000000000000e+00
4.26085752172707e+02	1.00000000000000e+00,0.00000000000000e+00
4.26381194691248e+02	1.00000000000000e+00,0.00000000000000e+00
4.26676842065927e+02	1.00000000000000e+00,-6.93889390390723e-18
4.26972694438789e+02	1.00000000000000e+00,6.93889390390723e-18
4.27268751951977e+02	1.00000000000000e+00,0.00000000000000e+00
4.27565014747733e+02	1.00000000000000e+00,0.00000000000000e+00
4.27861482968397e+02	1.00000000000000e+00,0.00000000000000e+00
4.28158156756409e+02	1.00000000000000e+00,0.00000000000000e+00
4.28455036254305e+02	1.00000000000000e+00,-6.93889390390723e-18
4.28752121604723e+02	1.00000000000000e+00,6.93889390390723e-18
4.29049412950399e+02	1.00000000000000e+00,0.00000000000000e+00
4.29346910434166e+02	1.00000000000000e+00,-6.93889390390723e-18
4.29644614198959e+02	1.00000000000000e+00,0.00000000000000e+00
4.29942524387810e+02	1.00000000000000e+00,-6.93889390390723e-18
4.30240641143851e+02	1.00000000000000e+00,0.00000000000000e+00
4.30538964610313e+02	1.00000000000000e+00,-6.93889390390723e-18
4.30837494930526e+02	1.00000000000000e+00,-6.93889390390723e-18
4.31136232247921e+02	1.00000000000000e+00,-6.93889390390723e-18
4.31435176706026e+02	1.00000000000000e+00,6.93889390390723e-18
4.31734328448470e+02	1.00000000000000e+00,0.00000000000000e+00
4.32033687618982e+02	1.00000000000000e+00,0.00000000000000e+00
4.32333254361389e+02	1.00000000000000e+00,-6.93889390390723e-18
4.32633028819620e+02	1.00000000000000e+00,0.00000000000000e+00
4.32933011137702e+02	1.00000000000000e+00,0.00000000000000e+00
4.33233201459762e+02	1.00000000000000e+00,0.00000000000000e+00
4.33533599930028e+02	1.00000000000000e+00,0.00000000000000e+00
4.33834206692827e+02	1.00000000000000e+00,6.93889390390723e-18
4.34135021892587e+02	1.00000000000000e+00,0.00000000000000e+00
4.34436045673834e+02	1.00000000000000e+00,0.00000000000000e+00
4.34737278181197e+02	1.00000000000000e+00,6.93889390390723e-18
4.35038719559405e+02	1.00000000000000e+00,0.00000000000000e+00
4.35340369953284e+02	1.00000000000000e+00,0.00000000000000e+00
4.35642229507765e+02	1.00000000000000e+00,-6.93889390390723e-18
4.35944298367877e+02	1.00000000000000e+00,0.00000000000000e+00
4.36246576678749e+02	1.00000000000000e+00,0.00000000000000e+00
4.36549064585611e+02	1.00000000000000e+00,0.00000000000000e+00
4.36851762233796e+02	1.00000000000000e+00,0.00000000000000e+00
4.37154669768736e+02	1.00000000000000e+00,-6.93889390390723e-18
4.37457787335962e+02	1.00000000000000e+00,0.00000000000000e+00
4.37761115081109e+02	1.00000000000000e+00,0.00000000000000e+00
4.38064653149912e+02	1.00000000000000e+00,-6.93889390390723e-18
4.38368401688205e+02	1.00000000000000e+00,0.00000000000000e+00
4.38672360841928e+02	1.00000000000000e+00,6.93889390390723e-18
4.38976530757116e+02	1.00000000000000e+00,0.00000000000000e+00
4.39280911579910e+02	1.00000000000000e+00,-6.93889390390723e-18
4.39585503456551e+02	1.00000000000000e+00,0.00000000000000e+00
4.39890306533380e+02	1.00000000000000e+00,0.00000000000000e+00
4.40195320956841e+02	1.00000000000000e+00,0.00000000000000e+00
4.40500546873479e+02	1.00000000000000e+00,6.93889390390723e-18
4.40805984429941e+02	1.00000000000000e+00,6.93889390390723e-18
4.41111633772975e+02	1.00000000000000e+00,0.00000000000000e+00
4.41417495049432e+02	1.00000000000000e+00,0.00000000000000e+00
4.41723568406263e+02	1.00000000000000e+00,0.00000000000000e+00
4.42029853990522e+02	1.00000000000000e+00,0.00000000000000e+00
4.42336351949366e+02	1.00000000000000e+00,0.00000000000000e+00
4.42643062430051e+02	1.00000000000000e+00,0.00000000000000e+00
4.42949985579939e+02	1.00000000000000e+00,0.00000000000000e+00
4.43257121546490e+02	1.00000000000000e+00,-6.93889390390723e-18
4.43564470477270e+02	1.00000000000000e+00,0.00000000000000e+00
4.43872032519945e+02	1.00000000000000e+00,6.93889390390723e-18
4.44179807822285e+02	1.00000000000000e+00,6.93889390390723e-18
4.44487796532160e+02	1.00000000000000e+00,6.93889390390723e-18
4.44795998797546e+02	1.00000000000000e+00,0.00000000000000e+00
4.45104414766518e+02	1.00000000000000e+00,0.00000000000000e+00
4.45413044587257e+02	1.00000000000000e+00,0.00000000000000e+00
4.45721888408043e+02	1.00000000000000e+00,-6.93889390390723e-18
4.46030946377263e+02	1.00000000000000e+00,-6.93889390390723e-18
4.46340218643404e+02	1.00000000000000e+00,6.93889390390723e-18
4.46649705355057e+02	1.00000000000000e+00,0.00000000000000e+00
4.46959406660916e+02	1.00000000000000e+00,6.93889390390723e-18
4.47269322709777e+02	1.00000000000000e+00,0.00000000000000e+00
4.47579453650541e+02	1.00000000000000e+00,0.00000000000000e+00
4.47889799632211e+02	1.00000000000000e+00,-6.93889390390723e-18
4.48200360803894e+02	1.00000000000000e+00,0.00000000000000e+00
4.48511137314799e+02	1.00000000000000e+00,0.00000000000000e+00
4.48822129314241e+02	1.00000000000000e+00,6.93889390390723e-18
4.49133336951636e+02	1.00000000000000e+00,0.00000000000000e+00
4.49444760376506e+02	1.00000000000000e+00,6.93889390390723e-18
4.49756399738473e+02	1.00000000000000e+00,-6.93889390390723e-18
4.50068255187268e+02	1.00000000000000e+00,6.93889390390723e-18
4.50380326872720e+02	1.00000000000000e+00,0.00000000000000e+00
4.50692614944767e+02	1.00000000000000e+00,0.00000000000000e+00
4.51005119553447e+02	1.00000000000000e+00,6.93889390390723e-18
4.51317840848905e+02	1.00000000000000e+00,0.00000000000000e+00
4.51630778981389e+02	1.00000000000000e+00,0.00000000000000e+00
4.51943934101250e+02	1.00000000000000e+00,0.00000000000000e+00
4.52257306358945e+02	1.00000000000000e+00,0.00000000000000e+00
4.52570895905035e+02	1.00000000000000e+00,0.00000000000000e+00
4.52884702890184e+02	1.00000000000000e+00,0.00000000000000e+00
4.53198727465163e+02	1.00000000000000e+00,0.00000000000000e+00
4.53512969780845e+02	1.00000000000000e+00,6.93889390390723e-18
4.53827429988209e+02	1.00000000000000e+00,-6.93889390390723e-18
4.54142108238338e+02	1.00000000000000e+00,0.00000000000000e+00
4.54457004682420e+02	1.00000000000000e+00,0.00000000000000e+00
4.54772119471749e+02	1.00000000000000e+00,0.00000000000000e+00
4.55087452757722e+02	1.00000000000000e+00,6.93889390390723e-18
4.55403004691842e+02	1.00000000000000e+00,0.00000000000000e+00
4.55718775425717e+02	1.00000000000000e+00,6.93889390390723e-18
4.56034765111060e+02	1.00000000000000e+00,0.00000000000000e+00
4.56350973899689e+02	1.00000000000000e+00,-6.93889390390723e-18
4.56667401943527e+02	1.00000000000000e+00,0.00000000000000e+00
4.56984049394604e+02	1.00000000000000e+00,0.00000000000000e+00
4.57300916405054e+02	1.00000000000000e+00,0.00000000000000e+00
4.57618003127116e+02	1.00000000000000e+00,0.00000000000000e+00
4.57935309713135e+02	1.00000000000000e+00,0.00000000000000e+00
4.58252836315564e+02	1.00000000000000e+00,6.93889390390723e-18
4.58570583086957e+02	1.00000000000000e+00,0.00000000000000e+00
4.58888550179978e+02	1.00000000000000e+00,0.00000000000000e+00
4.59206737747394e+02	1.00000000000000e+00,-6.93889390390723e-18
4.59525145942081e+02	1.00000000000000e+00,0.00000000000000e+00
4.59843774917018e+02	1.00000000000000e+00,0.00000000000000e+00
4.60162624825291e+02	1.00000000000000e+00,-6.93889390390723e-18
4.60481695820093e+02	1.00000000000000e+00,0.00000000000000e+00
4.60800988054723e+02	1.00000000000000e+00,0.00000000000000e+00
4.61120501682585e+02	1.00000000000000e+00,0.00000000000000e+00
4.61440236857190e+02	1.00000000000000e+00,-6.93889390390723e-18
4.61760193732157e+02	1.00000000000000e+00,-6.93889390390723e-18
4.62080372461210e+02	1.00000000000000e+00,0.00000000000000e+00
4.62400773198179e+02	1.00000000000000e+00,0.00000000000000e+00
4.62721396097003e+02	1.00000000000000e+00,0.00000000000000e+00
4.63042241311724e+02	1.00000000000000e+00,0.00000000000000e+00
4.63363308996495e+02	1.00000000000000e+00,-6.93889390390723e-18
4.63684599305573e+02	1.00000000000000e+00,0.00000000000000e+00
4.64006112393323e+02	1.00000000000000e+00,6.93889390390723e-18
4.64327848414218e+02	1.00000000000000e+00,-6.93889390390723e-18
4.64649807522835e+02	1.00000000000000e+00,0.00000000000000e+00
4.64971989873862e+02	1.00000000000000e+00,0.00000000000000e+00
4.65294395622092e+02	1.00000000000000e+00,0.00000000000000e+00
4.65617024922425e+02	1.00000000000000e+00,-6.93889390390723e-18
4.65939877929871e+02	1.00000000000000e+00,0.00000000000000e+00
4.66262954799544e+02	1.00000000000000e+00,-6.93889390390723e-18
4.66586255686668e+02	1.00000000000000e+00,0.00000000000000e+00
4.66909780746573e+02	1.00000000000000e+00,0.00000000000000e+00
4.67233530134699e+02	1.00000000000000e+00,0.00000000000000e+00
4.67557504006592e+02	1.00000000000000e+00,0.00000000000000e+00
4.67881702517906e+02	1.00000000000000e+00,0.00000000000000e+00
4.68206125824403e+02	1.00000000000000e+00,-6.93889390390723e-18
4.68530774081953e+02	1.00000000000000e+00,6.93889390390723e-18
4.68855647446534e+02	1.00000000000000e+00,0.00000000000000e+00
4.69180746074234e+02	1.00000000000000e+00,0.00000000000000e+00
4.69506070121246e+02	1.00000000000000e+00,-6.93889390390723e-18
4.69831619743874e+02	1.00000000000000e+00,0.00000000000000e+00
4.70157395098528e+02	1.00000000000000e+00,0.00000000000000e+00
4.70483396341729e+02	1.00000000000000e+00,-6.93889390390723e-18
4.70809623630105e+02	1.00000000000000e+00,0.00000000000000e+00
4.71136077120392e+02	1.00000000000000e+00,-6.93889390390723e-18
4.71462756969437e+02	1.00000000000000e+00,0.00000000000000e+00
4.71789663334194e+02	1.00000000000000e+00,0.00000000000000e+00
4.72116796371725e+02	1.00000000000000e+00,0.00000000000000e+00
4.72444156239203e+02	1.00000000000000e+00,0.00000000000000e+00
4.72771743093908e+02	1.00000000000000e+00,0.00000000000000e+00
4.73099557093232e+02	1.00000000000000e+00,0.00000000000000e+00
4.73427598394673e+02	1.00000000000000e+00,6.93889390390723e-18
4.73755867155840e+02	1.00000000000000e+00,0.00000000000000e+00
4.74084363534450e+02	1.00000000000000e+00,0.00000000000000e+00
4.74413087688330e+02	1.00000000000000e+00,0.00000000000000e+00
4.74742039775417e+02	1.00000000000000e+00,0.00000000000000e+00
4.75071219953758e+02	1.00000000000000e+00,0.00000000000000e+00
4.75400628381506e+02	1.00000000000000e+00,0.00000000000000e+00
4.75730265216929e+02	1.00000000000000e+00,-6.93889390390723e-18
4.76060130618401e+02	1.00000000000000e+00,-6.93889390390723e-18
4.76390224744406e+02	1.00000000000000e+00,6.93889390390723e-18
4.76720547753540e+02	1.00000000000000e+00,-6.93889390390723e-18
4.77051099804507e+02	1.00000000000000e+00,0.00000000000000e+00
4.77381881056122e+02	1.00000000000000e+00,-6.93889390390723e-18
4.77712891667309e+02	1.00000000000000e+00,-6.93889390390723e-18
4.78044131797104e+02	1.00000000000000e+00,0.00000000000000e+00
4.78375601604653e+02	1.00000000000000e+00,0.00000000000000e+00
4.78707301249210e+02	1.00000000000000e+00,0.00000000000000e+00
4.79039230890142e+02	1.00000000000000e+00,0.00000000000000e+00
4.79371390686926e+02	1.00000000000000e+00,0.00000000000000e+00
4.79703780799148e+02	1.00000000000000e+00,0.00000000000000e+00
4.80036401386506e+02	1.00000000000000e+00,6.93889390390723e-18
4.80369252608810e+02	1.00000000000000e+00,0.00000000000000e+00
4.80702334625978e+02	1.00000000000000e+00,-6.93889390390723e-18
4.81035647598041e+02	1.00000000000000e+00,0.00000000000000e+00
4.81369191685140e+02	1.00000000000000e+00,0.00000000000000e+00
4.81702967047527e+02	1.00000000000000e+00,0.00000000000000e+00
4.82036973845566e+02	1.00000000000000e+00,-6.93889390390723e-18
4.82371212239731e+02	1.00000000000000e+00,0.00000000000000e+00
4.82705682390608e+02	1.00000000000000e+00,6.93889390390723e-18
4.83040384458894e+02	1.00000000000000e+00,0.00000000000000e+00
4.83375318605398e+02	1.00000000000000e+00,0.00000000000000e+00
4.83710484991040e+02	1.00000000000000e+00,0.00000000000000e+00
4.84045883776852e+02	1.00000000000000e+00,0.00000000000000e+00
4.84381515123976e+02	1.00000000000000e+00,-6.93889390390723e-18
4.84717379193669e+02	1.00000000000000e+00,0.00000000000000e+00
4.85053476147297e+02	1.00000000000000e+00,0.00000000000000e+00
4.85389806146339e+02	1.00000000000000e+00,0.00000000000000e+00
4.85726369352385e+02	1.00000000000000e+00,0.00000000000000e+00
4.86063165927139e+02	1.00000000000000e+00,0.00000000000000e+00
4.86400196032415e+02	1.00000000000000e+00,0.00000000000000e+00
4.86737459830141e+02	1.00000000000000e+00,0.00000000000000e+00
4.87074957482355e+02	1.00000000000000e+00,0.00000000000000e+00
4.87412689151211e+02	1.00000000000000e+00,-6.93889390390723e-18
4.87750654998971e+02	1.00000000000000e+00,-6.93889390390723e-18
4.88088855188013e+02	1.00000000000000e+00,0.00000000000000e+00
4.88427289880826e+02	1.00000000000000e+00,-6.93889390390723e-18
4.88765959240011e+02	1.00000000000000e+00,0.00000000000000e+00
4.89104863428284e+02	1.00000000000000e+00,0.00000000000000e+00
4.89444002608473e+02	1.00000000000000e+00,0.00000000000000e+00
4.89783376943517e+02	1.00000000000000e+00,6.93889390390723e-18
4.90122986596470e+02	1.00000000000000e+00,0.00000000000000e+00
4.90462831730499e+02	1.00000000000000e+00,6.93889390390723e-18
4.90802912508882e+02	1.00000000000000e+00,6.93889390390723e-18
4.91143229095014e+02	1.00000000000000e+00,-6.93889390390723e-18
4.91483781652400e+02	1.00000000000000e+00,6.93889390390723e-18
4.91824570344660e+02	1.00000000000000e+00,6.93889390390723e-18
4.92165595335526e+02	1.00000000000000e+00,0.00000000000000e+00
4.92506856788845e+02	1.00000000000000e+00,0.00000000000000e+00
4.92848354868578e+02	1.00000000000000e+00,0.00000000000000e+00
4.93190089738797e+02	1.00000000000000e+00,0.00000000000000e+00
4.93532061563691e+02	1.00000000000000e+00,0.00000000000000e+00
4.93874270507561e+02	1.00000000000000e+00,-6.93889390390723e-18
4.94216716734822e+02	1.00000000000000e+00,6.93889390390723e-18
4.94559400410004e+02	1.00000000000000e+00,0.00000000000000e+00
4.94902321697749e+02	1.00000000000000e+00,0.00000000000000e+00
4.95245480762817e+02	1.00000000000000e+00,0.00000000000000e+00
4.95588877770077e+02	1.00000000000000e+00,0.00000000000000e+00
4.95932512884518e+02	1.00000000000000e+00,6.93889390390723e-18
4.96276386271238e+02	1.00000000000000e+00,-6.93889390390723e-18
4.96620498095453e+02	1.00000000000000e+00,0.00000000000000e+00
4.96964848522493e+02	1.00000000000000e+00,0.00000000000000e+00
4.97309437717802e+02	1.00000000000000e+00,6.93889390390723e-18
4.97654265846939e+02	1.00000000000000e+00,0.00000000000000e+00
4.97999333075577e+02	1.00000000000000e+00,0.00000000000000e+00
4.98344639569505e+02	1.00000000000000e+00,6.93889390390723e-18
4.98690185494627e+02	1.00000000000000e+00,0.00000000000000e+00
4.99035971016961e+02	1.00000000000000e+00,0.00000000000000e+00
4.99381996302641e+02	1.00000000000000e+00,0.00000000000000e+00
4.99728261517916e+02	1.00000000000000e+00,0.00000000000000e+00
5.00074766829149e+02	1.00000000000000e+00,0.00000000000000e+00
5.00421512402822e+02	1.00000000000000e+00,-6.93889390390723e-18
5.00768498405528e+02	1.00000000000000e+00,0.00000000000000e+00
5.01115725003977e+02	1.00000000000000e+00,0.00000000000000e+00
5.01463192364997e+02	1.00000000000000e+00,0.00000000000000e+00
5.01810900655529e+02	1.00000000000000e+00,0.00000000000000e+00
5.02158850042630e+02	1.00000000000000e+00,0.00000000000000e+00
5.02507040693473e+02	1.00000000000000e+00,0.00000000000000e+00
5.02855472775349e+02	1.00000000000000e+00,0.00000000000000e+00
5.03204146455661e+02	1.00000000000000e+00,6.93889390390723e-18
5.03553061901932e+02	1.00000000000000e+00,0.00000000000000e+00
5.03902219281799e+02	1.00000000000000e+00,0.00000000000000e+00
5.04251618763016e+02	1.00000000000000e+00,0.00000000000000e+00
5.04601260513452e+02	1.00000000000000e+00,0.00000000000000e+00
5.04951144701094e+02	1.00000000000000e+00,0.00000000000000e+00
5.05301271494046e+02	1.00000000000000e+00,0.00000000000000e+00
5.05651641060526e+02	1.00000000000000e+00,0.00000000000000e+00
5.06002253568871e+02	1.00000000000000e+00,-6.93889390390723e-18
5.06353109187533e+02	1.00000000000000e+00,0.00000000000000e+00
5.06704208085082e+02	1.00000000000000e+00,-6.93889390390723e-18
5.07055550430206e+02	1.00000000000000e+00,0.00000000000000e+00
5.07407136391706e+02	1.00000000000000e+00,0.00000000000000e+00
5.07758966138504e+02	1.00000000000000e+00,0.00000000000000e+00
5.08111039839637e+02	1.00000000000000e+00,-6.93889390390723e-18
5.08463357664261e+02	1.00000000000000e+00,0.00000000000000e+00
5.08815919781647e+02	1.00000000000000e+00,0.00000000000000e+00
5.09168726361185e+02	1.00000000000000e+00,0.00000000000000e+00
5.09521777572382e+02	1.00000000000000e+00,-6.93889390390723e-18
5.09875073584863e+02	1.00000000000000e+00,0.00000000000000e+00
5.10228614568369e+02	1.00000000000000e+00,0.00000000000000e+00
